TEFF,LOGG,O_FE,MG_FE,FE_H
4803.119,2.3408468,0.38885304,0.38858303,-0.51547
6119.1826,4.039641,0.07633488,-0.07861149,0.20632
5645.754,4.232414,0.0900909,0.08937351,-0.063518
4504.651,2.0939791,0.13297302,0.13398902,-0.38367
4776.457,2.7313056,0.072460994,0.086022995,-0.18581
4113.5806,1.5214889,0.311923,0.282853,-0.30707
3800.4258,1.117948,0.328143,0.288723,-0.18974
4623.788,4.59082,-0.008034095,-0.0021574944,0.091087
4941.2866,2.4913042,0.0661293,0.07033801,-0.344
4007.9475,1.4538488,0.095295995,0.09036,0.033774
4881.048,2.2964654,0.36319304,0.36819303,-1.0356
4410.9893,1.9690509,0.31515297,0.33230296,-0.52364
5632.3184,4.5048223,0.0085962415,0.085321546,-0.50063
6018.372,3.7776382,0.18717289,0.02569449,-0.38527
4169.5444,1.5507727,0.28922302,0.30005303,-0.42208
4969.642,2.4683561,0.33451304,0.25818303,-0.51875
4127.6333,1.2774856,0.259633,0.251323,-0.52869
4047.1328,1.1955268,0.12388998,0.122971,-0.43332
4276.289,1.9361808,0.23441601,0.24896601,-0.10713
6054.1577,3.7992547,0.2771629,0.12025148,-0.52999
4002.9722,1.0128248,0.10761601,0.09410101,-0.54714
4644.1606,4.5781355,0.0091355,0.044749502,0.03935
4748.9604,4.5681725,0.00022688508,0.044622496,0.12778
4914.558,2.3999276,0.053716704,-0.043087006,-0.25759
5116.864,3.2930374,0.103554,0.056992114,-0.22239
3905.7512,1.414392,0.069958195,0.011805996,0.094584
5935.757,3.9682257,0.1475899,-0.061714493,0.023785
4908.5063,2.5946343,0.071086,-8.9004636e-05,-0.12864
4222.5425,1.2680461,0.07630378,0.09048921,-0.3731
3146.606,-0.07717252,0.0549763,-0.0042790025,-0.13408
4760.1567,2.4200804,0.084337994,0.06950112,-0.23116
4984.2666,2.4939678,0.067923784,0.142977,-0.491
5689.033,4.1582527,-0.036936104,-0.022513494,0.22362
3779.507,1.2113328,0.057193607,0.019873023,0.24853
4099.6074,4.66492,-0.027949065,-0.06204146,-0.33553
4533.125,1.9259639,0.328473,0.32595298,-0.7163
3750.7983,0.83907926,0.330963,0.30075297,-0.56408
6018.7837,3.7903323,0.1001659,-0.0732185,0.080237
4746.8853,2.4614184,0.118688,0.131396,-0.35215
4559.995,2.5926967,0.0521169,0.050835997,0.18928
3999.7632,1.150147,0.35354298,0.38878298,-0.61266
4602.7563,2.656023,0.042243987,0.059295,0.13264
4211.6895,1.5951052,0.052587993,0.027983993,-0.15213
4898.4976,3.2879958,0.036996007,0.04998699,0.30811
4860.655,2.4439952,0.040516004,0.0627432,-0.18988
4710.666,2.4897919,0.00034400076,0.012672007,0.071476
4586.326,2.413813,0.035153985,0.040562987,0.20708
4914.333,2.599059,0.050074086,-0.0007940084,-0.144
5222.1074,3.9786487,0.210543,0.276383,-0.16793
4792.626,1.723026,0.54896295,0.23359299,-1.0927
5006.634,2.712952,-0.0358439,-0.021798896,-0.011688
4525.8926,1.8992348,0.12321401,0.09216201,-0.41025
4200.927,1.6045442,0.29273298,0.297753,-0.49765
4230.883,1.6884074,0.056173697,0.041883998,-0.12482
4786.385,2.5906322,0.01015,0.0060080066,0.1104
5212.776,3.520556,0.14081702,0.102265,-0.35297
5005.0317,2.6604803,0.55606294,0.34934294,-1.2781
5441.7227,4.5078936,0.008723795,0.0240305,0.083685
4938.5044,2.4595704,0.415613,0.29782298,-0.51381
5623.781,4.184799,0.0794979,0.3028385,-0.43614
4984.451,2.5918295,0.043438993,0.050375998,-0.16125
4590.3936,2.1202683,0.017285988,0.009481996,-0.15911
4782.8833,2.8392806,0.06359199,0.113727294,-0.21155
4685.9927,4.609045,0.0668419,0.08037551,-0.2913
5298.981,3.9280314,0.08743269,0.048521694,-0.0006682901
3955.5413,1.1723201,0.10248998,0.07829529,-0.26687
4851.003,2.4771276,0.09377098,0.101285994,-0.28777
4364.863,1.904223,0.12569399,0.100200996,-0.24957
6247.733,4.2538533,-0.041969106,-0.0076065063,-0.17023
4721.532,2.2199976,0.42334297,0.37842298,-0.86541
4146.978,4.632189,-0.03666511,-0.079651505,-0.23082
4625.4795,1.6969049,0.411033,0.34765297,-0.84717
5220.1,3.453295,0.019728988,0.124818,-0.40542
4873.297,2.0344431,0.38114297,0.353683,-1.8772
4864.668,4.5681076,0.005741507,0.06260811,0.10786
4566.5664,2.1389382,0.159053,0.150609,-0.34206
4863.453,3.2393017,-0.008952003,0.072060496,0.044245
5128.794,2.41144,0.419463,0.27986303,-0.77359
5162.2764,3.7337494,0.13982001,0.12981802,-0.48907
3443.8228,0.521241,0.071659,0.002087012,-0.15356
4610.426,2.3104687,0.044098996,0.055027,0.092642
4122.3228,1.1646879,0.16346705,0.13687402,-0.54346
4568.882,2.3260455,0.121047996,0.108591996,-0.15472
4672.7817,4.5859866,0.06301089,0.08765349,-0.21912
4542.6323,1.8338175,0.35208303,0.330743,-0.60935
4146.7705,1.7135308,0.0761434,0.057490006,0.029868
3531.7117,0.5055699,0.35215303,0.30676302,-0.58849
4258.3477,1.8914175,0.066236906,0.048258014,0.12459
5836.624,4.140488,0.051605895,-0.05864151,0.12957
5327.216,3.873603,0.095985,0.088925004,-0.080051
4283.4214,1.8502643,0.09671,0.0823645,-0.23295
5015.2197,3.2978008,-0.0041259974,-0.015679002,0.19584
3795.542,0.71684265,0.12799898,0.13202399,-0.59551
4313.6216,1.8830752,0.0727728,0.036836006,-0.020739
4988.954,2.3285859,0.41714305,0.33664304,-0.68273
3913.873,1.5848598,0.009003013,-0.026766986,0.39907
3823.248,0.72092986,0.11652404,0.10320705,-0.63665
5025.6016,2.8266203,-0.10344999,-0.07672999,0.064706
4956.4478,3.5527945,0.0061809868,0.08653298,0.12924
4762.2544,2.5347667,0.010368995,-0.0035080016,0.070458
4102.2393,1.3328614,0.191533,0.19260299,-0.37285
3990.239,1.2359433,0.184593,0.22597301,-0.19277
5250.499,3.7759824,0.227283,0.11461899,-0.37943
4842.622,2.9982984,0.10550699,0.13319398,-0.17659
4851.503,2.768355,0.29894304,0.30232304,-0.55655
3799.9048,3.8897479,-0.2706771,-0.31108153,-0.51289
3873.3003,1.2876668,0.09209901,0.10432102,0.12864
4947.9106,4.5650244,-0.02292038,0.027359223,0.00021647988
4276.643,1.7433717,0.251193,0.24701302,-0.2102
6210.389,4.324464,0.1105119,-0.0706525,-0.034303
4855.0938,1.9957926,0.44964296,0.18051302,-1.2199
3874.0493,1.255687,0.09559721,0.057715204,-0.011402
5231.9277,4.530157,0.19481292,0.31071854,-0.36261
3140.2656,4.6914177,,,
4936.883,2.5260572,0.11376798,0.098046005,-0.37978
4926.742,3.2211823,-0.024639003,0.0692256,-0.038935
3780.987,4.7029104,0.014993891,0.1140845,-0.095212
5035.6675,2.6316218,0.042959005,0.02629,-0.24124
4336.627,2.0607033,0.117396995,0.114557,-0.049436
3431.4487,0.65959567,0.05880229,0.007776007,0.22802
4718.8213,2.417632,0.152684,0.152484,-0.17254
4006.5176,1.0724418,0.119324,0.08770701,-0.45061
4625.537,3.832266,-0.022580117,-0.14001152,-0.34846
4391.4067,1.6747453,0.307553,0.33560297,-0.76509
4780.821,2.5188856,-0.010186002,-0.0013289973,0.072344
4735.4204,2.5526643,0.016395003,0.012141004,0.068436
4737.6494,4.594178,0.0418999,0.051160503,-0.059217
3944.3953,1.0049495,0.34116304,0.31432295,-0.86913
5787.531,3.9258533,0.07206289,0.009754494,-0.076694
5015.297,3.252365,0.021593781,0.03403778,0.0006392
4187.719,1.7602377,0.13219401,0.118595004,0.045342
4864.343,2.994212,0.083572,0.094385,-0.17202
4939.894,2.4019623,-0.03275101,-0.0113790035,-0.15377
4339.456,1.5648773,0.15330002,0.12108302,-0.58739
3546.5037,0.6219419,0.07398059,0.025277995,-0.12967
3957.6138,1.4623475,0.073692895,0.032683007,0.093333
6203.2065,4.3168144,0.0018945932,-0.1179415,0.187
3994.2734,1.604105,0.06281838,0.04043898,0.26546
4031.2305,0.48582593,0.289083,0.28181303,-1.4289
4734.6016,2.7010112,0.30564302,0.30573303,-0.41973
5822.9976,4.49418,0.012582913,-0.0453915,-0.23826
4735.2256,2.4709215,0.0694628,0.04639,-0.037071
4807.85,4.5487175,0.051565886,0.14444846,-0.65243
5832.497,4.3226914,0.1403149,-0.0413595,0.067362
4354.896,4.5575566,-0.046696097,-0.16553149,-0.2073
3988.0156,1.4158859,0.0689287,0.030227304,-0.017696
4345.5586,1.9327996,0.124115996,0.120746,-0.11405
4933.008,4.567981,0.055071905,0.063907705,-0.10351
6200.2847,4.054524,0.15913291,0.036997527,-0.30011
4521.79,2.4548566,0.250783,0.28176302,-0.23654
5528.7544,4.287079,0.110522896,0.054593503,0.18884
4707.7695,2.4580884,-0.022213995,-0.028699987,0.13158
3808.312,4.647958,-0.033162095,-0.07960149,-0.09357
4769.0283,2.6033342,0.022148998,0.040911004,-0.026655
5370.4316,3.495348,0.34226298,0.28462303,-1.7455
4742.171,2.633006,0.09186199,0.151669,-0.16735
4924.4697,2.530056,0.09515099,0.02468799,-0.18866
4041.4292,1.4291222,0.100547,0.08508,-0.099066
4253.058,1.7910659,0.036224,0.00011100061,-0.029496
5680.041,4.2791424,0.10447389,0.0229235,0.14752
4968.854,2.4015462,0.18105298,0.13182399,-0.49795
4875.8623,3.38881,-0.0013640001,0.052674003,0.094426
4515.8193,2.484835,0.015830979,0.029621974,0.24453
4854.16,2.4913392,0.085530005,0.06289171,-0.18919
5093.618,2.3556125,0.368723,0.254623,-0.79801
5817.105,3.888547,0.13781288,0.1028955,-0.45948
4050.4749,1.1452098,0.137622,0.138497,-0.54735
4522.5664,2.3618093,0.020716995,0.017803013,0.35019
3798.0222,0.9234585,0.12587997,0.096106976,-0.25067
4963.27,3.009921,0.0009130016,0.080649,-0.11759
5546.342,3.9178724,0.045253903,0.047492504,0.016071
4984.4097,2.4727006,0.20172298,0.23571298,-0.55851
4576.1777,2.6397018,0.03839901,0.044696018,0.15301
4860.996,2.6290586,-0.013364301,-0.008495295,-0.0038871998
3693.826,0.84411794,0.149491,0.16041599,-0.053575
6425.94,3.862113,0.02735889,-0.26666152,0.40318
4753.177,2.48186,0.16697301,0.05586201,-0.30801
4410.881,2.062989,0.025773004,0.007643014,0.19679
3695.1797,0.36586252,0.034823,,-0.81362
5036.3813,4.5517664,0.0783429,0.10250851,-0.095909
3858.0645,0.690216,-0.014653981,-0.055666983,-0.56847
4559.572,2.5953043,0.049133018,0.071500644,0.21158
5159.004,2.9989417,0.109658,0.0721333,-0.28102
4078.505,1.7343342,0.0754198,0.07362141,0.22576
4844.0317,2.4987168,0.041423,0.021559,-0.1505
3647.0725,0.40798828,0.128178,0.143915,-0.69372
4880.5312,2.4654996,0.08376598,0.0706235,-0.25056
6265.175,4.186664,0.07945889,-0.0885005,0.075701
3853.8818,1.0558512,0.09458101,0.04434801,-0.14222
6019.727,4.036802,-0.0232611,0.011620492,-0.19674
4141.076,1.1996615,0.32120305,0.34346303,-0.785
4183.0776,1.7150028,0.092613995,0.083323,0.019585
3928.5015,1.3172,0.22342299,0.193713,-0.16913
4118.837,1.2906687,0.17605302,0.186293,-0.48701
5794.8555,4.269624,0.1406929,0.057325616,-0.20588
4913.0464,2.9706926,0.021941997,0.055176,-0.071203
3777.053,0.6853758,0.14571398,0.14324,-0.56466
4630.78,2.4379842,0.12556802,0.13275601,0.05013
3994.32,1.1107922,0.13046205,0.11748701,-0.74509
4896.4556,2.4253192,0.163053,0.090094,-0.32262
4648.6494,2.8096876,0.082485005,0.100876,0.04658
4158.6123,4.613349,-0.0577444,-0.1590308,-0.0017756997
5284.5776,4.0269427,0.26228303,0.272273,-0.19535
4821.3965,2.9036152,0.032807,0.0731345,-0.0612
4582.607,2.4034736,0.036585,0.031875,0.015083
4063.0156,1.1519797,0.14252803,0.14509702,-0.51239
4564.7607,2.0258875,0.090350986,0.0642114,-0.37949
4584.7393,2.3244147,0.050027005,0.033841006,0.11131
4700.1963,2.451976,0.031676,0.017857,0.099016
4169.2373,1.5729616,0.0732998,0.053476006,-0.11719
3896.8748,1.1625216,0.134545,0.158336,-0.052076
3750.057,4.648253,-0.081661105,-0.1096115,0.060868
5016.486,3.2364473,0.07527899,0.07762599,-0.18078
5475.9653,3.9886162,0.09430301,0.322463,-0.63867
4652.26,1.321981,0.4017229,0.252653,-1.7404
3930.5986,1.1758788,0.129461,0.16011801,-0.042904
4980.112,3.5028055,0.09715799,0.074304,-0.14839
4526.9062,2.6774886,0.050877005,0.08385301,0.33546
4397.1626,1.3292863,0.20771307,0.15307307,-0.98666
5850.208,4.183896,0.046167903,-0.028941497,0.051959
3936.6802,1.3336918,0.126188,0.113591,0.028024
5800.6455,4.1205072,0.056263298,0.032641903,0.0076032
4159.821,4.5857825,-0.112581104,-0.18669152,-0.31122
4949.349,3.6197503,0.048441,0.09658401,-0.04208
4536.5776,2.4345386,0.036882013,0.04162103,0.39334
5558.6035,3.8227968,0.10277289,0.046059497,-0.15923
3940.762,1.2829437,0.301243,0.269663,-0.22208
5173.012,3.5050063,0.0719458,0.0503348,-0.005223
5578.326,3.8467798,0.1862629,0.14196451,-0.20228
4105.9805,1.2529321,0.14792198,0.14178598,-0.59476
4106.865,1.5327771,0.11667901,0.10273202,-0.14639
4851.5234,2.432146,0.08395198,0.092673,-0.46297
5422.537,4.3260555,0.08825989,0.067977995,-0.21311
3947.4624,1.2998216,0.093526,0.048616998,-0.11243
3958.955,1.1751785,0.351663,0.36653298,-0.52541
4100.344,1.2195952,0.119239986,0.13162601,-0.41375
4774.275,2.3400934,0.11494002,0.14825103,-0.51919
5738.4243,4.49312,0.03602989,0.024340495,-0.2539
4874.9805,2.4028509,0.152547,0.14503402,-0.30651
4484.447,2.021805,0.33884302,0.348373,-0.64354
5132.655,4.5191374,-0.015101999,0.0934176,-0.0026641
4738.9336,2.1365597,0.010214001,0.0055780113,-0.16529
4477.3535,1.9357526,0.132013,0.09869197,-0.38318
5942.824,4.2976866,0.2328529,-0.009005487,0.18315
4679.8286,1.6822319,0.041688025,0.107014,-0.83914
4425.934,2.0530171,0.029513197,0.030591203,-0.024246
5916.8535,4.1126027,0.2499229,0.044850513,-0.23903
4662.6226,2.3462834,0.11167799,0.07431239,-0.29568
6519.9355,3.903267,0.24428292,0.00020951033,-0.21407
5003.4766,2.932182,0.124918,0.037606,-0.27465
4831.73,2.7104375,0.11814098,0.087266,-0.34807
3849.2024,0.8442265,0.13214302,0.11231899,-0.41094
4908.0054,3.490396,0.005438,0.042336017,0.27565
6105.3774,4.309002,0.1264179,-0.0144495,-0.098795
4427.8784,2.1451895,0.306023,0.337093,-0.4412
5674.978,4.12224,0.051961895,0.030616503,0.034595
4744.687,2.5039074,-0.028194,-0.028158996,0.046996
4696.546,2.5935228,0.011337001,0.0041619986,0.036307
3951.605,1.2835093,0.089664996,0.063526,-0.15311
4015.4668,0.94625,0.107351005,0.10990602,-0.53504
4860.424,4.5743027,-0.0009784997,0.029606504,-0.014015
5187.3916,2.5565732,0.072189316,0.07880932,-0.29809
3908.3381,1.2683306,0.09998459,0.0852746,-0.010673
5123.2744,2.4315622,0.513923,0.37858298,-0.81685
4832.9517,2.5435996,0.049018003,0.037468,-0.13389
4234.4033,1.6184886,0.067492396,0.059919998,-0.19908
4643.8745,2.473534,0.11369601,0.09418701,-0.1764
4677.873,2.2572024,0.11371601,0.093941,-0.31926
5576.948,4.382776,0.0044917166,-0.0036734939,-0.11635
4062.0515,0.8082666,0.17692298,0.18283296,-1.1055
4884.3486,2.4569478,0.0037720054,0.023244008,-0.14762
4716.903,2.542866,0.20364302,0.13922402,-0.43244
4896.93,2.4168818,0.08585802,0.08504701,-0.32431
4729.7104,2.8750143,0.162353,0.198503,-0.13655
4914.993,2.3462393,0.24640301,0.140378,-0.43382
4324.935,1.549803,0.281313,0.276533,-0.6722
4758.915,2.9569376,0.281843,0.315923,-0.308
4113.331,1.6829743,0.061125606,0.041737005,0.080883
4972.2744,2.9372487,0.212363,0.07926801,-0.28288
4844.366,2.3795404,0.195813,0.26144302,-0.46052
4654.8823,2.46164,0.20625302,0.19923303,-0.13985
4895.942,2.4619126,0.08326203,0.12841202,-0.36812
4669.876,2.3164856,0.099695995,0.07754,-0.17511
5898.687,4.286264,-0.1769971,0.007216513,-0.23168
4691.8315,2.4171555,0.032832,0.0597043,0.045503
4195.4307,1.6859581,0.056512,0.03278,-0.084285
3682.2297,0.6899491,0.110976994,0.08290282,-0.36241
4172.753,1.6368303,0.092414,0.0700851,-0.0418
4180.4062,1.5299687,0.10265298,0.08146998,-0.26977
4644.9243,2.5311065,0.28666303,0.316143,-0.37659
4872.167,2.4711785,0.12528399,0.154123,-0.30774
4688.425,2.4322572,0.035167,0.041834995,0.083598
4032.7266,1.3465118,0.31787303,0.351303,-0.37239
5856.407,3.536356,0.18525289,-0.029937506,-0.22068
5925.226,4.1632414,0.11577789,-0.014306501,0.020166
4744.6895,2.8429582,0.15973601,0.175023,-0.23697
4354.923,2.02001,0.029600993,-0.010509998,0.085492
5817.1606,4.3394837,0.1002369,0.030071512,-0.12001
5996.435,4.2956123,0.06178789,0.027588487,-0.24414
4147.281,1.5028522,0.283233,0.24904299,-0.34969
6057.37,4.307025,0.1588269,-0.047747493,-0.06215
5119.0825,4.5138087,0.1180909,0.1788465,0.054731
4904.455,2.41888,0.189453,0.112331,-0.40487
4302.1045,1.4918964,0.10763699,0.11553401,-0.45344
6125.0967,3.9465928,0.10527889,-0.06532549,0.076882
4375.0195,1.6518745,0.32282302,0.325523,-0.57391
4804.3687,3.0805066,0.059980582,0.11126168,-0.0026541
4113.914,1.7327697,0.13375899,0.151721,0.024701
4006.8867,1.4692998,0.16591701,0.20118299,0.075356
4949.441,3.6247964,0.070203796,0.09048399,0.09136
4729.8203,2.4546483,0.038362995,-0.0026309956,0.02582
4894.406,3.0335016,0.12813,0.042776998,0.026999
4918.008,2.5132475,0.05253899,0.063085005,-0.24603
4018.1057,1.2324016,0.294923,0.293673,-0.43848
3941.749,4.638595,-0.0587751,-0.108498484,-0.030696
4794.64,2.435827,0.13336499,0.05886499,-0.18213
4989.945,2.5291903,0.15770102,0.101464,-0.40775
4790.508,2.418119,0.106948,0.092996,-0.15136
4735.968,3.2666106,0.03472802,0.06831202,0.3462
4634.799,2.7143042,0.022374004,0.027574986,0.25027
3866.6392,1.0382154,0.339003,0.32874298,-0.41865
4571.4956,3.290811,0.051329,0.07649998,-0.21893
3329.8848,4.728001,,,
4480.1104,1.7824991,0.173913,0.140627,-0.46939
3867.44,0.9771569,0.34711298,0.33161297,-0.56354
3470.6846,0.8978806,0.059337497,0.0065589845,0.3794
5862.49,4.3576956,0.0981289,-0.0072354823,0.13271
5637.6465,4.043375,0.0184699,0.062083505,-0.15712
4444.411,1.8846331,0.125974,0.102879,-0.29371
4582.953,1.7724342,0.19266298,0.14085597,-0.61607
4465.711,2.0016901,0.318743,0.339523,-0.3442
4547.3115,2.2964742,0.122044,0.109211,0.079328
4614.3154,1.8176019,0.15744099,0.10752201,-0.61986
4308.3076,4.61201,0.13155288,0.112855494,-0.44759
4543.197,2.7405696,0.057646006,0.08961272,0.31592
4663.2607,2.7182977,0.0684759,0.077740304,-0.038851
4821.1826,2.3347654,0.0097170025,0.029614005,-0.08834
4787.169,2.5114338,0.0196273,0.024533302,0.010021
4284.2085,4.597407,-0.040992096,-0.13479151,-0.1919
3915.3398,0.75741726,0.10937506,0.08357102,-0.96633
5363.8774,4.527879,0.0899159,-0.0005184971,-0.019868
4711.7734,2.4326937,0.039463997,0.044850007,-0.01925
5762.663,4.3660417,-0.10290709,0.30684853,-0.34397
4764.4116,2.623542,-0.0065210015,-0.008668989,0.23637
5537.3145,3.7990887,0.032119885,0.0037225038,0.1993
6065.16,4.196452,0.1006509,-0.055639498,-0.067
4129.183,1.4034631,0.272093,0.294363,-0.29968
5806.357,4.166342,0.059649896,0.0075365007,0.048833
4723.57,2.4095175,0.042587996,0.030489005,0.018312
5985.8867,4.05841,0.109038904,0.030580502,-0.024774
3926.874,0.96981645,0.31406298,0.30735296,-0.68807
5779.5503,4.4305916,0.0746789,-0.0635515,0.18636
3836.4348,0.90050054,0.34017298,0.31877297,-0.61713
4567.098,2.3556361,0.079681,0.06906731,-0.10542
5533.5376,3.606453,0.0555629,0.025300503,-0.13653
4832.9614,2.4286048,0.111616,0.112591,-0.24592
4456.135,1.7387676,0.127895,0.13144803,-0.5449
4626.3076,2.2427335,0.23918301,0.23270303,-0.52967
4774.4307,2.4757967,0.30450302,0.22154301,-0.30138
5067.5205,3.0787058,0.06415999,0.116652995,-0.30446
3817.8367,0.88400936,0.33460298,0.34608296,-0.68147
4310.9937,1.670999,0.05120799,0.045583993,-0.20391
3559.8337,4.6562476,,,
6284.916,3.9870932,0.34350294,0.03610453,-0.48625
4316.305,1.7188456,0.094485015,0.07135332,-0.24804
4824.0845,1.6362574,0.18012393,0.22651374,-2.0405
4670.893,2.3537223,0.286203,0.292553,-0.51526
3547.7478,4.6697025,,,
4606.735,2.3826618,0.046274,0.044813,0.12492
5586.6436,4.214231,0.059771497,0.1333401,-0.0063736
3825.0596,0.68511313,0.21662298,0.26687297,-0.67401
6182.272,3.9787188,0.18714291,0.065630406,-0.35598
3678.8804,0.91130704,0.05177401,0.055129007,0.18398
3844.8875,0.751357,0.113466024,0.09706402,-0.74888
4432.3423,1.1071618,0.35645294,0.34419286,-1.5752
5684.26,3.9552689,0.010708705,-0.007768497,0.063244
4912.1187,4.5888357,-0.073867105,0.045844503,-0.014186
4570.8896,2.4149854,0.124893025,0.12516,0.12729
5021.2856,3.245173,0.192633,0.15842402,-0.39864
4623.9263,2.2732434,0.171473,0.17971298,-0.45911
4498.151,1.776695,0.029055,0.031020999,-0.39234
6289.871,3.844172,0.3045729,0.050555497,-0.42583
4663.227,2.3716695,0.07457599,0.058001,0.056728
4329.0977,1.8565986,0.119077,0.10028499,-0.21097
4471.026,2.0435822,0.124156,0.116887,-0.33584
4817.467,3.3472378,-0.017582014,0.040417984,0.23842
4560.45,2.3330636,0.05148439,0.050118998,-0.12942
4394.076,1.9642198,0.042534,0.022078007,-0.11674
5851.376,4.401776,0.08859289,0.0031004995,-0.16032
5767.182,4.261036,0.062742904,0.013499498,0.086008
4218.0522,1.4399788,0.080415994,0.0718635,-0.30623
4754.266,2.9255095,0.034443006,0.049620003,0.17419
4397.9946,1.6597133,0.324683,0.337283,-0.57105
4543.631,1.874274,0.09882596,0.051045984,-0.40749
4017.0576,1.351815,0.0690941,0.047221005,-0.13985
3372.2883,4.6804023,,,
4327.516,1.8823304,0.082554,0.0730421,-0.031086
5969.2085,4.014097,0.1011649,-0.035961498,0.025862
4773.272,2.5472364,0.12360899,0.12612098,-0.21
4813.6465,2.9177186,0.0046317982,0.075383805,-0.007225
4985.936,2.4125202,0.186093,0.122623,-0.4645
3567.806,1.0657091,0.050176978,-0.04881701,0.35631
4331.672,2.1549952,0.05204101,0.026126012,0.14446
5911.127,4.117967,0.0654889,0.0381165,-0.16892
4535.3486,0.83482754,-0.16950703,-0.27923703,-1.5106
4017.919,1.1438503,0.13935,0.148614,-0.391
5122.3794,2.1258566,-0.04557699,-0.070656985,-0.23738
6361.495,4.312996,-0.011863098,-0.16388549,-0.07444
5015.448,3.3549485,0.08661699,0.163922,-0.29516
4199.657,1.8619773,0.062482,0.035392,0.10535
6252.301,4.205873,0.0868269,-0.055051498,-0.03656
4654.992,3.026075,0.026492983,0.06674397,0.39849
4771.7754,3.3212924,0.040521994,0.09083499,0.21365
3272.028,0.36172515,0.047530994,-0.009786998,0.014775
4269.6636,1.8430114,0.21553901,0.22074902,-0.089466
4373.789,1.9972403,0.286783,0.293233,-0.35638
4365.439,1.6934121,0.367853,0.36466298,-0.69012
4199.1035,0.86963284,0.225523,0.20768297,-1.2889
5887.66,3.6698904,0.060927905,-0.045074496,-0.059296
4532.296,2.4458752,0.05419597,0.07422498,0.38122
4086.0151,1.1582367,0.12677601,0.114482015,-0.49167
3871.3083,1.1201494,0.322943,0.311973,-0.32376
5197.7007,4.530589,0.1353789,-0.032811496,-0.010667
5234.896,4.52799,0.0728309,0.0610347,-0.093667
3913.245,1.2109678,0.303873,0.284053,-0.32231
5964.985,4.1504846,0.0968709,-0.043499492,0.076785
5435.9546,4.5136065,0.112832904,0.10584551,-0.36487
5889.354,4.1784143,0.2122159,-0.0036674961,-0.034683
6133.2256,4.345636,0.0964489,-0.052040495,0.058411
4087.9983,1.6427248,0.061234005,0.039726004,0.033864
4809.96,4.5697002,0.01866591,0.056378514,0.076979
5206.684,4.5171423,0.16403289,0.2332985,-0.17646
5901.8496,4.2976437,0.025277913,-0.010228515,0.35701
4254.0586,1.7020144,0.14419702,0.15886402,-0.32225
4286.8125,1.9110775,0.050176002,0.019695,0.030998
4562.4336,2.6272097,0.057652682,0.060160995,0.24908
3942.3652,1.4917603,0.08335601,0.050375015,0.13047
4290.8896,1.6519794,0.23448297,0.26762295,-0.51903
5148.4062,3.1056032,-0.103065,-0.044344995,-0.055751
5588.813,4.0474067,0.27434292,0.2895685,-0.28773
4281.819,1.5590537,0.32644305,0.32286304,-0.65017
5581.9893,4.2370343,0.06761691,0.014342517,0.30302
4914.1025,3.1450782,0.27513298,0.245913,-0.34579
4899.975,2.9273963,0.040862,0.027658002,-0.019331
4811.879,2.4319751,0.09505099,0.10272099,-0.20849
4403.899,0.70304155,0.090047956,-0.0012871027,-1.2447
5116.574,3.375458,0.12033199,0.07936099,-0.33811
4921.0576,2.5554264,0.022000998,0.025375992,-0.25566
4201.725,1.4987998,0.171233,0.180703,-0.42518
5250.944,4.5309563,0.1155429,0.10665451,-0.2177
3836.518,0.7179521,0.21132296,0.31767297,-0.8304
6277.338,3.937396,0.1594529,-0.00095649064,-0.16177
6287.011,3.8674667,0.2461529,0.014249504,-0.241
4965.661,2.7965086,0.007726997,0.031628996,-0.16196
3552.7837,0.61782706,0.311123,0.250673,-0.43843
3251.7747,4.7728453,,,
3923.7612,0.8507082,0.08538669,0.04939899,-0.44792
4823.9556,2.812222,0.06572191,0.0734382,-0.1546
4982.934,2.782644,0.0074120015,0.032398008,-0.082385
5980.7046,4.2329245,0.0638289,-0.036363497,-0.075
4524.786,2.2497303,0.0359214,0.044649404,-0.013453
5195.3784,3.6877093,0.075609,0.0588602,-0.038436
4776.334,2.501438,0.17418295,0.13963297,-0.57056
4977.7344,3.5654125,0.061242983,0.06101899,0.24773
3683.434,4.6845493,0.10628292,0.039553523,-0.50491
4578.0234,2.3989723,0.027592003,0.037612006,0.20455
4765.5845,2.488298,0.04069727,0.052200273,-0.0079529
5217.441,4.545833,0.029086895,0.0427435,-0.090601
4838.285,2.5818639,0.11581001,0.14262903,-0.47608
3291.1892,0.52877796,0.28354296,0.29116297,-0.57171
4880.5684,2.4601262,0.34399304,0.27881303,-0.44036
3817.7588,0.98629016,0.14312,0.157165,-0.10412
4242.946,2.0452855,0.068786085,0.07662779,0.2468
4796.4795,4.4294295,0.19188291,-0.03351149,-0.26328
5398.596,4.5444336,0.10152292,0.13464653,-0.54303
5166.006,3.4785414,0.06944239,0.032957003,-0.030233
4724.104,2.7278402,0.031951,0.037982002,0.012066
4670.8125,2.4455938,0.275783,0.273953,-0.32485
4853.9907,2.539665,0.0649174,0.0614124,-0.17535
3961.5615,1.3998373,0.06929705,0.028954005,0.021946
4842.6216,2.6859055,0.054445192,0.075484,-0.19857
4235.3784,1.7646198,0.17226298,0.19980298,-0.16643
3928.456,1.3223805,0.079244,0.08300601,0.15152
5061.016,2.8302393,0.0012160018,0.047968008,-0.078886
6296.225,4.0328064,0.20185791,-0.016149495,-0.038
5951.779,4.3582916,0.15993291,0.0019375086,-0.15025
